source,phi1_inf,phi2_inf
fix_phi2,0.16815228853065467,0.17995989974937346
fix_phi2,0.16846561800263724,0.1804609022556391
fix_phi2,0.16875076085436272,0.18096190476190477
fix_phi2,0.169048898891759,0.18146290726817044
fix_phi2,0.16935216652793264,0.1819639097744361
fix_phi2,0.16964064695278178,0.18246491228070177
fix_phi2,0.1699512047112909,0.18296591478696744
fix_phi2,0.17023702425053167,0.18346691729323308
fix_phi2,0.1705368092947882,0.18396791979949875
fix_phi2,0.17083586338345877,0.18446892230576442
fix_phi2,0.1711286690253488,0.1849699248120301
fix_phi2,0.17143683247481506,0.18547092731829576
fix_phi2,0.1717244688861051,0.18597192982456143
fix_phi2,0.1720259262717941,0.18647293233082707
fix_phi2,0.17232334869831273,0.18697393483709274
fix_phi2,0.17261911991242052,0.1874749373433584
fix_phi2,0.17292500012889542,0.18797593984962407
fix_phi2,0.17321618410628903,0.18847694235588974
fix_phi2,0.17351900678949359,0.1889779448621554
fix_phi2,0.17381656530280146,0.18947894736842105
fix_phi2,0.17411459521683553,0.18997994987468672
fix_phi2,0.1744200402333451,0.1904809523809524
fix_phi2,0.17471394457004236,0.19098195488721806
fix_phi2,0.17501799089219888,0.19148295739348373
fix_phi2,0.17531671045281536,0.1919839598997494
fix_phi2,0.17561657476323733,0.19248496240601504
fix_phi2,0.17592277190990863,0.1929859649122807
fix_phi2,0.17621883011273978,0.19348696741854637
fix_phi2,0.1765240045630017,0.19398796992481204
fix_phi2,0.1768245672522732,0.1944889724310777
fix_phi2,0.17712595744504583,0.19498997493734338
fix_phi2,0.17743376971832409,0.19549097744360905
fix_phi2,0.17773153008116177,0.1959919799498747
fix_phi2,0.17803773446906945,0.19649298245614036
fix_phi2,0.1783406611132984,0.19699398496240603
fix_phi2,0.17864330242556034,0.1974949874686717
fix_phi2,0.17895345025309659,0.19799598997493736
fix_phi2,0.17925248477023814,0.19849699248120303
fix_phi2,0.17955959043047892,0.19899799498746867
fix_phi2,0.1798653474013669,0.19949899749373434
fix_phi2,0.18016894153456353,0.2
fix_phi1,0.1624248120300752,0.1701880492371442
fix_phi1,0.16292581453634086,0.171054310165993
fix_phi1,0.16342681704260653,0.17191447053278378
fix_phi1,0.1639278195488722,0.17277741068205374
fix_phi1,0.16442882205513784,0.17363555988260354
fix_phi1,0.1649298245614035,0.17448391046306552
fix_phi1,0.16543082706766918,0.17533614502947653
fix_phi1,0.16593182957393485,0.1761909681041299
fix_phi1,0.16643283208020052,0.17703185076608882
fix_phi1,0.16693383458646618,0.17787574181487684
fix_phi1,0.16743483709273185,0.1787310110726066
fix_phi1,0.1679358395989975,0.17956839356261148
fix_phi1,0.16843684210526316,0.18041073018219114
fix_phi1,0.16893784461152883,0.18126526099507229
fix_phi1,0.1694388471177945,0.18210706318208322
fix_phi1,0.16993984962406017,0.18294601650140152
fix_phi1,0.17044085213032584,0.1838003880046623
fix_phi1,0.17094185463659148,0.18464447992420682
fix_phi1,0.17144285714285715,0.18548100238092372
fix_phi1,0.17194385964912282,0.18633193784260269
fix_phi1,0.17244486215538848,0.18717516790093208
fix_phi1,0.17294586466165415,0.18801076157144708
fix_phi1,0.17344686716791982,0.188855424326467
fix_phi1,0.17394786967418546,0.18969599023640063
fix_phi1,0.17444887218045113,0.19052893232687365
fix_phi1,0.1749498746867168,0.1913683373558309
fix_phi1,0.17545087719298247,0.19220512165061723
fix_phi1,0.17595187969924814,0.19303424457123533
fix_phi1,0.1764528822055138,0.19386923313919016
fix_phi1,0.17695388471177945,0.19470146529760307
fix_phi1,0.17745488721804512,0.1955258869221878
fix_phi1,0.17795588972431078,0.19635727678581533
fix_phi1,0.17845689223057645,0.19718435989054642
