point_id,phi1_inf,phi2_inf,state,z,phi1,phi2
A,0.12985964912280704,0.14731505515757057,state0,1.971971971971972,0.15438007240150095,0.17335418205428885
A,0.12985964912280704,0.14731505515757057,state0,1.981981981981982,0.15411769966819955,0.17307404331402515
A,0.12985964912280704,0.14731505515757057,state0,1.991991991991992,0.15385773355849197,0.17279657588580122
A,0.12985964912280704,0.14731505515757057,state0,2.002002002002002,0.1536001612240683,0.1725217604090102
A,0.12985964912280704,0.14731505515757057,state0,2.012012012012012,0.15334496964754887,0.1722495775802511
A,0.12985964912280704,0.14731505515757057,state0,2.022022022022022,0.15309214565063806,0.17198000815304665
A,0.12985964912280704,0.14731505515757057,state0,2.032032032032032,0.1528416759020653,0.17171303293765466
A,0.12985964912280704,0.14731505515757057,state0,2.042042042042042,0.15259354692531737,0.17144863280096737
A,0.12985964912280704,0.14731505515757057,state0,2.052052052052052,0.15234774510616816,0.1711867886664933
A,0.12985964912280704,0.14731505515757057,state0,2.062062062062062,0.15210425670000932,0.17092748151441675
A,0.12985964912280704,0.14731505515757057,state0,2.0720720720720722,0.15186306783898837,0.17067069238172916
A,0.12985964912280704,0.14731505515757057,state0,2.0820820820820822,0.1516241645389571,0.17041640236242903
A,0.12985964912280704,0.14731505515757057,state0,2.0920920920920922,0.1513875327062363,0.17016459260778405
A,0.12985964912280704,0.14731505515757057,state0,2.1021021021021022,0.15115315814419988,0.16991524432665292
A,0.12985964912280704,0.14731505515757057,state0,2.1121121121121122,0.15092102655968373,0.1696683387858608
A,0.12985964912280704,0.14731505515757057,state0,2.1221221221221223,0.1506911235692225,0.16942385731062615
A,0.12985964912280704,0.14731505515757057,state0,2.1321321321321323,0.15046343470511922,0.16918178128503353
A,0.12985964912280704,0.14731505515757057,state0,2.1421421421421423,0.15023794542135074,0.16894209215255004
A,0.12985964912280704,0.14731505515757057,state0,2.1521521521521523,0.15001464109931378,0.16870477141658066
A,0.12985964912280704,0.14731505515757057,state0,2.1621621621621623,0.14979350705341438,0.16846980064105996
A,0.12985964912280704,0.14731505515757057,state0,2.1721721721721723,0.14957452853650496,0.16823716145107667
A,0.12985964912280704,0.14731505515757057,state0,2.1821821821821823,0.1493576907451724,0.16800683553352783
A,0.12985964912280704,0.14731505515757057,state0,2.1921921921921923,0.14914297882488028,0.16777880463779984
A,0.12985964912280704,0.14731505515757057,state0,2.2022022022022023,0.148930377874969,0.16755305057647343
A,0.12985964912280704,0.14731505515757057,state0,2.2122122122122123,0.14871987295351669,0.16732955522604995
A,0.12985964912280704,0.14731505515757057,state0,2.2222222222222223,0.14851144908206454,0.16710830052769626
A,0.12985964912280704,0.14731505515757057,state0,2.2322322322322323,0.14830509125020896,0.166889268488006
A,0.12985964912280704,0.14731505515757057,state0,2.2422422422422423,0.14810078442006433,0.16667244117977473
A,0.12985964912280704,0.14731505515757057,state0,2.2522522522522523,0.14789851353059874,0.16645780074278665
A,0.12985964912280704,0.14731505515757057,state0,2.2622622622622623,0.14769826350184576,0.1662453293846111
A,0.12985964912280704,0.14731505515757057,state0,2.2722722722722724,0.1475000192389953,0.16603500938140642
A,0.12985964912280704,0.14731505515757057,state0,2.2822822822822824,0.14730376563636585,0.16582682307872967
A,0.12985964912280704,0.14731505515757057,state0,2.2922922922922924,0.14710948758126094,0.1656207528923501
A,0.12985964912280704,0.14731505515757057,state0,2.3023023023023024,0.1469171699577128,0.16541678130906465
A,0.12985964912280704,0.14731505515757057,state0,2.3123123123123124,0.14672679765011507,0.1652148908875141
A,0.12985964912280704,0.14731505515757057,state0,2.3223223223223224,0.14653835554674763,0.16501506425899812
A,0.12985964912280704,0.14731505515757057,state0,2.3323323323323324,0.14635182854319578,0.16481728412828783
A,0.12985964912280704,0.14731505515757057,state0,2.3423423423423424,0.14616720154566606,0.1646215332744345
A,0.12985964912280704,0.14731505515757057,state0,2.3523523523523524,0.14598445947420122,0.1644277945515729
A,0.12985964912280704,0.14731505515757057,state0,2.3623623623623624,0.14580358726579642,0.16423605088971843
A,0.12985964912280704,0.14731505515757057,state0,2.3723723723723724,0.145624569877419,0.16404628529555684
A,0.12985964912280704,0.14731505515757057,state0,2.3823823823823824,0.14544739228893414,0.16385848085322485
A,0.12985964912280704,0.14731505515757057,state0,2.3923923923923924,0.1452720395059379,0.16367262072508149
A,0.12985964912280704,0.14731505515757057,state0,2.4024024024024024,0.14509849656250082,0.16348868815246873
A,0.12985964912280704,0.14731505515757057,state0,2.4124124124124124,0.144926748523823,0.16330666645646055
A,0.12985964912280704,0.14731505515757057,state0,2.4224224224224224,0.1447567804888033,0.16312653903859983
A,0.12985964912280704,0.14731505515757057,state0,2.4324324324324325,0.14458857759252441,0.16294828938162192
A,0.12985964912280704,0.14731505515757057,state0,2.4424424424424425,0.14442212500865573,0.16277190105016454
A,0.12985964912280704,0.14731505515757057,state0,2.4524524524524525,0.1442574079517759,0.16259735769146322
A,0.12985964912280704,0.14731505515757057,state0,2.4624624624624625,0.144094411679617,0.16242464303603146
A,0.12985964912280704,0.14731505515757057,state0,2.4724724724724725,0.14393312149523166,0.1622537408983254
A,0.12985964912280704,0.14731505515757057,state0,2.4824824824824825,0.14377352274908556,0.16208463517739222
A,0.12985964912280704,0.14731505515757057,state0,2.4924924924924925,0.1436156008410766,0.16191730985750183
A,0.12985964912280704,0.14731505515757057,state0,2.5025025025025025,0.1434593412224824,0.16175174900876152
A,0.12985964912280704,0.14731505515757057,state0,2.5125125125125125,0.14330472939783806,0.1615879367877131
A,0.12985964912280704,0.14731505515757057,state0,2.5225225225225225,0.14315175092674526,0.16142585743791224
A,0.12985964912280704,0.14731505515757057,state0,2.5325325325325325,0.14300039142561527,0.16126549529048936
A,0.12985964912280704,0.14731505515757057,state0,2.5425425425425425,0.14285063656934605,0.16110683476469262
A,0.12985964912280704,0.14731505515757057,state0,2.5525525525525525,0.1427024720929363,0.16094986036841166
A,0.12985964912280704,0.14731505515757057,state0,2.5625625625625625,0.14255588379303688,0.1607945566986827
