phi1,phi2
0.13007495315427858,0.3118550905683948
0.13007495315427858,0.3124109931292942
0.13063085571517802,0.31296689569019365
0.13063085571517802,0.3135227982510931
0.13063085571517802,0.3140787008119925
0.13118675827607745,0.31463460337289195
0.13118675827607745,0.3151905059337914
0.13118675827607745,0.3157464084946908
0.1317426608369769,0.31630231105559026
0.1317426608369769,0.3168582136164897
0.1317426608369769,0.3174141161773891
0.13229856339787632,0.31797001873828856
0.13229856339787632,0.318525921299188
0.13229856339787632,0.31908182386008743
0.13285446595877576,0.31963772642098687
0.13285446595877576,0.3201936289818863
0.13285446595877576,0.32074953154278574
0.1334103685196752,0.3213054341036852
0.1334103685196752,0.3218613366645846
0.1334103685196752,0.3224172392254841
0.13396627108057463,0.32297314178638353
0.13396627108057463,0.32352904434728297
0.13396627108057463,0.3240849469081824
0.1345221736414741,0.32464084946908184
0.1345221736414741,0.3251967520299813
0.13507807620237353,0.3257526545908807
0.13507807620237353,0.32630855715178014
0.13507807620237353,0.3268644597126796
0.13563397876327296,0.327420362273579
0.13563397876327296,0.32797626483447845
0.13563397876327296,0.3285321673953779
0.1361898813241724,0.3290880699562773
0.1361898813241724,0.32964397251717675
0.13674578388507183,0.3301998750780762
0.13674578388507183,0.3307557776389756
0.13674578388507183,0.33131168019987506
0.13730168644597127,0.3318675827607745
0.13730168644597127,0.33242348532167393
0.1378575890068707,0.3329793878825734
0.1378575890068707,0.33353529044347285
0.1378575890068707,0.3340911930043723
0.13841349156777014,0.3346470955652717
0.13841349156777014,0.33520299812617116
0.1389693941286696,0.3357589006870706
0.1389693941286696,0.33631480324797003
0.13952529668956903,0.33687070580886946
0.13952529668956903,0.3374266083697689
0.13952529668956903,0.33798251093066833
0.14008119925046847,0.33853841349156777
0.14008119925046847,0.3390943160524672
0.1406371018113679,0.33965021861336664
0.1406371018113679,0.3402061211742661
0.14119300437226734,0.3407620237351655
0.14119300437226734,0.34131792629606494
0.14174890693316677,0.3418738288569644
0.14174890693316677,0.3424297314178638
0.1423048094940662,0.34298563397876325
0.1423048094940662,0.3435415365396627
0.1423048094940662,0.3440974391005622
0.14286071205496564,0.3446533416614616
0.14286071205496564,0.34520924422236104
0.14341661461586508,0.3457651467832605
0.14341661461586508,0.3463210493441599
0.14397251717676451,0.34687695190505935
0.14397251717676451,0.3474328544659588
0.14452841973766398,0.3479887570268582
0.14452841973766398,0.34854465958775765
0.1450843222985634,0.3491005621486571
0.1450843222985634,0.3496564647095565
0.14564022485946285,0.35021236727045596
0.14564022485946285,0.3507682698313554
0.14619612742036228,0.35132417239225483
0.14675202998126172,0.35188007495315426
0.14675202998126172,0.3524359775140537
0.14730793254216115,0.35299188007495313
0.14730793254216115,0.35354778263585257
0.1478638351030606,0.354103685196752
0.1478638351030606,0.35465958775765144
0.14841973766396002,0.35521549031855093
0.14841973766396002,0.35577139287945037
0.14897564022485946,0.3563272954403498
0.1495315427857589,0.35688319800124924
0.1495315427857589,0.35743910056214867
0.15008744534665835,0.3579950031230481
0.15008744534665835,0.35855090568394754
0.1506433479075578,0.359106808244847
0.15119925046845722,0.3596627108057464
0.15119925046845722,0.36021861336664585
0.15175515302935666,0.3607745159275453
0.15175515302935666,0.3613304184884447
0.1523110555902561,0.36188632104934415
0.15286695815115553,0.3624422236102436
0.15286695815115553,0.362998126171143
0.15342286071205496,0.36355402873204246
0.1539787632729544,0.3641099312929419
0.1539787632729544,0.3646658338538413
0.15453466583385383,0.36522173641474076
0.1550905683947533,0.3657776389756402
0.1550905683947533,0.3663335415365397
0.15564647095565273,0.3668894440974391
0.15620237351655217,0.36744534665833856
0.15620237351655217,0.368001249219238
0.1567582760774516,0.3685571517801374
0.15731417863835104,0.36911305434103686
0.15787008119925047,0.3696689569019363
0.15787008119925047,0.37022485946283573
0.1584259837601499,0.37078076202373517
0.15898188632104934,0.3713366645846346
0.15953778888194878,0.37189256714553404
0.15953778888194878,0.37244846970643347
0.1600936914428482,0.3730043722673329
0.16064959400374768,0.37356027482823234
0.1612054965646471,0.3741161773891318
0.16176139912554655,0.3746720799500312
0.16231730168644598,0.37522798251093065
0.16231730168644598,0.3757838850718301
0.16287320424734542,0.3763397876327295
0.16342910680824485,0.376895690193629
0.16398500936914429,0.37745159275452844
0.16454091193004372,0.3780074953154279
0.16509681449094316,0.3785633978763273
0.1656527170518426,0.37911930043722675
0.16620861961274205,0.3796752029981262
0.1667645221736415,0.3802311055590256
0.16732042473454092,0.38078700811992505
0.16787632729544036,0.3813429106808245
0.1684322298563398,0.3818988132417239
0.1684322298563398,0.38245471580262336
0.16954403497813866,0.3830106183635228
0.1700999375390381,0.3835665209244222
0.17065584009993753,0.38412242348532166
0.17121174266083697,0.3846783260462211
0.17176764522173643,0.38523422860712053
0.17232354778263587,0.38579013116801997
0.1728794503435353,0.3863460337289194
0.17343535290443474,0.38690193628981884
0.17399125546533417,0.3874578388507183
0.1745471580262336,0.38801374141161776
0.17510306058713304,0.3885696439725172
