source,phi1_inf,phi2_inf
fix_phi2,0.17078770815528072,0.12738646616541352
fix_phi2,0.16830768793450762,0.12838872180451127
fix_phi2,0.1659691461538871,0.12939097744360903
fix_phi2,0.16376078338393227,0.13039323308270676
fix_phi2,0.16166699454455502,0.1313954887218045
fix_phi2,0.15967546677091257,0.13239774436090226
fix_phi2,0.15777668143344498,0.1334
fix_phi2,0.1559635000607923,0.13440225563909775
fix_phi2,0.15423090032488085,0.13540451127819547
fix_phi2,0.15257003790792753,0.13640676691729323
fix_phi2,0.15097119095909597,0.13740902255639098
fix_phi2,0.14944317602159687,0.1384112781954887
fix_phi2,0.14796075161032118,0.13941353383458646
fix_phi2,0.14654193001143845,0.14041578947368422
fix_phi2,0.1451667573006308,0.14141804511278194
fix_phi2,0.14383992227992745,0.1424203007518797
fix_phi2,0.14256232491618723,0.14342255639097745
fix_phi2,0.14132382572211044,0.14442481203007518
fix_phi2,0.14011978440151165,0.14542706766917293
fix_phi2,0.13895560683721167,0.1464293233082707
fix_phi2,0.1378281932189937,0.1474315789473684
fix_phi2,0.136734901372977,0.14843383458646617
fix_phi2,0.13567346998324453,0.1494360902255639
fix_phi2,0.1346419618924183,0.15043834586466165
fix_phi2,0.13363872147918668,0.1514406015037594
fix_phi2,0.13266234402751628,0.15244285714285713
fix_phi2,0.13171165880199917,0.15344511278195488
fix_phi2,0.13078573337020807,0.15444736842105264
fix_phi2,0.12988391898697776,0.15544962406015037
fix_phi2,0.12900598935919994,0.15645187969924812
fix_phi2,0.12815253688103678,0.15745413533834587
fix_phi2,0.12743257988479795,0.15833110902255637
fix_phi2,0.12651200198401205,0.15945864661654136
fix_phi2,0.1257090684435609,0.16046090225563908
fix_phi2,0.12492568053697153,0.16146315789473684
fix_phi2,0.12455917532184126,0.16196428571428573
